,gene_id,gene_name
44674,ENSG00000186153,WWOX
44675,ENSG00000276007,AC079414.3
44676,ENSG00000279991,AC009044.1
44677,ENSG00000260969,WWOX-AS1
44678,ENSG00000260014,LSM3P5
44679,ENSG00000260733,AC046158.1
44680,ENSG00000279887,AC046158.4
44681,ENSG00000261837,AC046158.2
44682,ENSG00000279129,AC046158.3
44683,ENSG00000243101,RPS3P7
44684,ENSG00000280115,AC136603.1
44685,ENSG00000280190,AC027279.4
44686,ENSG00000260816,AC027279.1
44687,ENSG00000279732,AC027279.3
44688,ENSG00000261537,AC027279.2
44689,ENSG00000280274,AC009145.4
44690,ENSG00000260694,AC009145.3
44691,ENSG00000260479,AC009145.1
44692,ENSG00000260511,AC009145.2
44693,ENSG00000277954,AC092376.2
44694,ENSG00000285918,AC092376.3
44695,ENSG00000261722,AC092376.1
44696,ENSG00000222244,RNA5SP431
44697,ENSG00000261472,AC084064.1
44698,ENSG00000178573,MAF
44699,ENSG00000277214,AC009159.2
44700,ENSG00000278058,AC009159.3
44701,ENSG00000275040,AC009159.1
44702,ENSG00000279378,AC009159.4
44703,ENSG00000260876,LINC01229
44704,ENSG00000261390,MAFTRR
44705,ENSG00000261082,LINC01228
44706,ENSG00000260237,AC092130.1
44707,ENSG00000260706,AC022166.1
44708,ENSG00000259867,AC105411.1
44709,ENSG00000261376,AC022166.2
44710,ENSG00000168589,DYNLRB2
44711,ENSG00000260183,AC108097.1
44712,ENSG00000260737,LINC01227
44713,ENSG00000166446,CDYL2
44714,ENSG00000260064,AC092332.1
44715,ENSG00000260594,AC099313.1
44716,ENSG00000260896,ARLNC1
44717,ENSG00000103121,CMC2
44718,ENSG00000278985,AC092718.7
44719,ENSG00000166451,CENPN
44720,ENSG00000260213,AC092718.2
44721,ENSG00000284512,AC092718.8
44722,ENSG00000261061,AC092718.4
44723,ENSG00000166454,ATMIN
44724,ENSG00000166455,C16orf46
44725,ENSG00000260643,AC092718.3
44726,ENSG00000261141,AC092718.5
44727,ENSG00000261838,AC092718.6
44728,ENSG00000245059,AC092718.1
44729,ENSG00000140905,GCSH
44730,ENSG00000166473,PKD1L2
44731,ENSG00000252608,RNU6-1191P
44732,ENSG00000135697,BCO1
44733,ENSG00000280182,AC131888.1
44734,ENSG00000260495,AC009148.1
44735,ENSG00000261609,GAN
44736,ENSG00000284473,MIR4720
44737,ENSG00000272923,AC092139.1
44738,ENSG00000153815,CMIP
44739,ENSG00000279021,AC092139.2
44740,ENSG00000260229,PPIAP51
44741,ENSG00000279476,AC092139.3
44742,ENSG00000277255,MIR7854
44743,ENSG00000275109,MIR6504
44744,ENSG00000279681,AC092135.2
44745,ENSG00000279294,AC092135.1
44746,ENSG00000279841,AC092135.3
44747,ENSG00000261218,AC099524.1
44748,ENSG00000197943,PLCG2
44749,ENSG00000260682,RN7SKP176
44750,ENSG00000276519,AC092142.2
44751,ENSG00000184860,SDR42E1
44752,ENSG00000086696,HSD17B2
44753,ENSG00000261235,AC092142.1
44754,ENSG00000260161,MTCYBP28
44755,ENSG00000135698,MPHOSPH6
44756,ENSG00000261029,AC138304.1
44757,ENSG00000251888,RN7SKP190
44758,ENSG00000259873,AC009117.1
44759,ENSG00000261285,AC009117.2
44760,ENSG00000140945,CDH13
44761,ENSG00000277387,MIR8058
44762,ENSG00000280044,AC099506.2
44763,ENSG00000260862,AC099506.1
44764,ENSG00000263360,RN7SL134P
44765,ENSG00000260832,AC125793.1
44766,ENSG00000261410,AC009142.1
44767,ENSG00000263785,MIR3182
44768,ENSG00000261103,AC009063.3
44769,ENSG00000260788,AC009063.2
44770,ENSG00000259914,AC009063.1
44771,ENSG00000260228,AC009119.1
44772,ENSG00000230989,HSBP1
44773,ENSG00000103150,MLYCD
44774,ENSG00000260300,AC009119.2
44775,ENSG00000260932,AC009119.3
44776,ENSG00000140961,OSGIN1
44777,ENSG00000103154,NECAB2
44778,ENSG00000166558,SLC38A8
44779,ENSG00000199350,RNA5SP432
44780,ENSG00000285792,AC040169.4
44781,ENSG00000140943,MBTPS1
44782,ENSG00000274677,AC040169.3
44783,ENSG00000260018,AC040169.1
44784,ENSG00000260410,AC040169.2
44785,ENSG00000103160,HSDL1
44786,ENSG00000154099,DNAAF1
44787,ENSG00000103168,TAF1C
44788,ENSG00000140955,ADAD2
44789,ENSG00000250685,AC009123.1
44790,ENSG00000168418,KCNG4
44791,ENSG00000260858,AC010551.3
44792,ENSG00000201361,RNA5SP433
44793,ENSG00000103175,WFDC1
44794,ENSG00000260530,AC010551.2
44795,ENSG00000260504,AC010551.1
44796,ENSG00000064270,ATP2C2
44797,ENSG00000261286,ATP2C2-AS1
44798,ENSG00000140950,TLDC1
44799,ENSG00000261243,AC022165.1
44800,ENSG00000103187,COTL1
44801,ENSG00000261471,AC092145.1
44802,ENSG00000135686,KLHL36
44803,ENSG00000103194,USP10
44804,ENSG00000285848,AC025280.3
44805,ENSG00000103196,CRISPLD2
44806,ENSG00000260859,AC025280.1
44807,ENSG00000279622,AC025280.2
44808,ENSG00000260340,LINC02176
44809,ENSG00000153786,ZDHHC7
44810,ENSG00000135709,KIAA0513
44811,ENSG00000153789,FAM92B
44812,ENSG00000278214,LINC02139
44813,ENSG00000275088,AC026469.1
44814,ENSG00000131149,GSE1
44815,ENSG00000270313,COX6CP16
44816,ENSG00000179219,LINC00311
44817,ENSG00000266307,MIR5093
44818,ENSG00000278716,AC133540.1
44819,ENSG00000270124,AC092127.2
44820,ENSG00000260417,AC092127.1
44821,ENSG00000263968,RN7SL381P
44822,ENSG00000131153,GINS2
44823,ENSG00000154102,C16orf74
44824,ENSG00000275393,AC018695.6
44825,ENSG00000283416,MIR1910
44826,ENSG00000269898,AC018695.2
44827,ENSG00000131148,EMC8
44828,ENSG00000252311,RNU1-103P
44829,ENSG00000270184,AC018695.4
44830,ENSG00000270159,AC018695.3
44831,ENSG00000131143,COX4I1
44832,ENSG00000270698,AC018695.5
44833,ENSG00000214259,AC018695.1
44834,ENSG00000279907,AC018695.7
44835,ENSG00000140968,IRF8
44836,ENSG00000274134,MIR6774
44837,ENSG00000285163,AC092723.5
44838,ENSG00000268804,LINC02132
44839,ENSG00000285040,AC092723.4
44840,ENSG00000269667,AC092723.1
44841,ENSG00000285012,AC092723.3
44842,ENSG00000279604,AC092723.2
44843,ENSG00000261177,AC135012.1
44844,ENSG00000268078,AC135012.2
44845,ENSG00000268505,AC135012.3
44846,ENSG00000269186,LINC01082
44847,ENSG00000268754,LINC01081
44848,ENSG00000199949,RF00019
44849,ENSG00000268532,LINC02135
44850,ENSG00000168367,LINC00917
44851,ENSG00000269826,AC092327.2
44852,ENSG00000268473,AC092327.1
44853,ENSG00000268388,FENDRR
44854,ENSG00000103241,FOXF1
44855,ENSG00000270020,AC009108.3
44856,ENSG00000243697,AC009108.1
44857,ENSG00000103248,MTHFSD
44858,ENSG00000280278,FLJ30679
44859,ENSG00000260944,FOXC2-AS1
44860,ENSG00000176692,FOXC2
44861,ENSG00000176678,FOXL1
44862,ENSG00000279142,AC009108.4
44863,ENSG00000260387,AC009108.2
44864,ENSG00000261161,AC009154.1
44865,ENSG00000274478,AC009154.2
44866,ENSG00000261175,LINC02188
44867,ENSG00000260026,LINC02189
44868,ENSG00000260795,AC093519.1
44869,ENSG00000232190,LINC02181
44870,ENSG00000261363,AC106745.1
44871,ENSG00000260456,C16orf95
44872,ENSG00000285527,AC136285.3
44873,ENSG00000261095,AC136285.1
44874,ENSG00000261651,AC136285.2
44875,ENSG00000261697,AC010531.4
44876,ENSG00000243705,AC010531.2
44877,ENSG00000280419,AC010531.8
44878,ENSG00000131152,AC010531.1
44879,ENSG00000270006,AC010531.6
44880,ENSG00000270082,AC010531.7
44881,ENSG00000103264,FBXO31
44882,ENSG00000269901,AC010531.5
44883,ENSG00000140941,MAP1LC3B
44884,ENSG00000261592,AC010531.3
44885,ENSG00000140948,ZCCHC14
44886,ENSG00000276393,AC105429.2
44887,ENSG00000276337,AC105429.1
44888,ENSG00000260750,AC092720.1
44889,ENSG00000269935,AC092720.2
44890,ENSG00000154118,JPH3
44891,ENSG00000277504,AC010536.3
44892,ENSG00000226180,AC010536.1
44893,ENSG00000104731,KLHDC4
44894,ENSG00000260671,AC010536.2
44895,ENSG00000260498,AC126696.3
44896,ENSG00000260177,AC126696.1
44897,ENSG00000103257,SLC7A5
44898,ENSG00000278598,MIR6775
44899,ENSG00000260466,AC126696.2
44900,ENSG00000174990,CA5A
44901,ENSG00000260603,AC133539.1
44902,ENSG00000270385,AC133539.2
44903,ENSG00000260443,AC127455.1
44904,ENSG00000172530,BANP
44905,ENSG00000261193,AC134312.4
44906,ENSG00000260166,AC134312.3
44907,ENSG00000205037,AC134312.1
44908,ENSG00000260162,AC134312.2
44909,ENSG00000261327,AC134312.5
44910,ENSG00000261816,AC134312.6
44911,ENSG00000260420,LINC02182
44912,ENSG00000261273,AC138512.1
44913,ENSG00000225614,ZNF469
44914,ENSG00000179588,ZFPM1
44915,ENSG00000263456,MIR5189
44916,ENSG00000261744,AC116552.1
44917,ENSG00000158545,ZC3H18
44918,ENSG00000124391,IL17C
44919,ENSG00000051523,CYBA
44920,ENSG00000167508,MVD
44921,ENSG00000260630,SNAI3-AS1
44922,ENSG00000185669,SNAI3
44923,ENSG00000158717,RNF166
44924,ENSG00000259813,AC138028.3
44925,ENSG00000174177,CTU2
44926,ENSG00000278341,AC138028.6
44927,ENSG00000103335,PIEZO1
44928,ENSG00000284585,MIR4722
44929,ENSG00000260121,AC138028.4
44930,ENSG00000224888,AC138028.2
44931,ENSG00000260617,AC138028.5
44932,ENSG00000182376,AC138028.1
44933,ENSG00000167513,CDT1
44934,ENSG00000198931,APRT
44935,ENSG00000141012,GALNS
44936,ENSG00000167515,TRAPPC2L
44937,ENSG00000205022,PABPN1L
44938,ENSG00000129993,CBFA2T3
44939,ENSG00000259881,AC092384.2
44940,ENSG00000261226,AC092384.3
44941,ENSG00000205018,AC092384.1
44942,ENSG00000259989,AC135782.2
44943,ENSG00000256982,AC135782.1
44944,ENSG00000176715,ACSF3
44945,ENSG00000261546,AC135782.3
44946,ENSG00000180422,LINC00304
44947,ENSG00000205015,LINC02138
44948,ENSG00000129910,CDH15
44949,ENSG00000259803,SLC22A31
44950,ENSG00000259877,AC009113.1
44951,ENSG00000170100,ZNF778
44952,ENSG00000260659,AC009113.2
44953,ENSG00000167522,ANKRD11
44954,ENSG00000268218,AC137932.3
44955,ENSG00000260279,AC137932.1
44956,ENSG00000261253,AC137932.2
44957,ENSG00000261692,AC092120.1
44958,ENSG00000252887,RNU6-430P
44959,ENSG00000270832,AC092120.2
44960,ENSG00000197912,SPG7
44961,ENSG00000261118,AC092123.1
44962,ENSG00000167526,RPL13
44963,ENSG00000200084,SNORD68
44964,ENSG00000178773,CPNE7
44965,ENSG00000015413,DPEP1
44966,ENSG00000131165,CHMP1A
44967,ENSG00000167523,SPATA33
44968,ENSG00000275734,AC010538.1
44969,ENSG00000185324,CDK10
44970,ENSG00000260259,LINC02166
44971,ENSG00000158792,SPATA2L
44972,ENSG00000075399,VPS9D1
44973,ENSG00000261373,VPS9D1-AS1
44974,ENSG00000158805,ZNF276
44975,ENSG00000187741,FANCA
44976,ENSG00000204991,SPIRE2
44977,ENSG00000141002,TCF25
44978,ENSG00000267048,AC092143.3
44979,ENSG00000258839,MC1R
44980,ENSG00000198211,AC092143.1
44981,ENSG00000259006,AC092143.2
44982,ENSG00000258947,TUBB3
44983,ENSG00000140995,DEF8
44984,ENSG00000177946,CENPBD1
44985,ENSG00000223959,AFG3L1P
44986,ENSG00000003249,DBNDD1
44987,ENSG00000141013,GAS8
44988,ENSG00000221819,GAS8-AS1
44989,ENSG00000222019,URAHP
44990,ENSG00000126856,PRDM7
44991,ENSG00000261812,TUBB8P7
44992,ENSG00000260528,FAM157C
44993,ENSG00000260507,AC133919.1
44994,ENSG00000261172,AC133919.2
44995,ENSG00000222359,RNU6-355P
44996,ENSG00000260923,LINC02193
44997,ENSG00000277349,AC133919.3
44998,ENSG00000280279,AC240565.2
44999,ENSG00000280136,AC240565.1
45000,ENSG00000277613,RF00026
45001,ENSG00000268320,SCGB1C2
45002,ENSG00000272636,DOC2B
45003,ENSG00000273172,LINC02091
45004,ENSG00000181031,RPH3AL
45005,ENSG00000262920,AC129507.4
45006,ENSG00000262061,AC129507.1
45007,ENSG00000262294,AC129507.2
45008,ENSG00000262558,AC129507.3
45009,ENSG00000241525,AC141424.1
45010,ENSG00000187624,C17orf97
45011,ENSG00000183688,RFLNB
45012,ENSG00000263015,AC015853.2
45013,ENSG00000141252,VPS53
45014,ENSG00000263300,AC015853.3
45015,ENSG00000262905,AC015853.1
45016,ENSG00000262708,AC027455.1
45017,ENSG00000244097,RPS4XP17
45018,ENSG00000167695,FAM57A
45019,ENSG00000179409,GEMIN4
45020,ENSG00000231784,DBIL5P
45021,ENSG00000167699,GLOD4
45022,ENSG00000262228,AC087392.3
45023,ENSG00000171861,MRM3
45024,ENSG00000262434,AC087392.4
45025,ENSG00000277491,AC087392.5
45026,ENSG00000167693,NXN
45027,ENSG00000262133,AC087392.2
45028,ENSG00000262003,AC087392.1
45029,ENSG00000263017,AC036164.1
45030,ENSG00000177370,TIMM22
45031,ENSG00000159842,ABR
45032,ENSG00000264429,MIR3183
45033,ENSG00000278794,RF00017
45034,ENSG00000275997,AC016292.2
45035,ENSG00000235361,AC016292.1
45036,ENSG00000262213,AC144836.1
45037,ENSG00000205899,BHLHA9
45038,ENSG00000184811,TRARG1
45039,ENSG00000108953,YWHAE
45040,ENSG00000280408,AC032044.2
45041,ENSG00000167193,CRK
45042,ENSG00000262777,AC032044.1
45043,ENSG00000197879,MYO1C
45044,ENSG00000132376,INPP5K
45045,ENSG00000236618,PITPNA-AS1
45046,ENSG00000174238,PITPNA
45047,ENSG00000167703,SLC43A2
45048,ENSG00000243704,RN7SL105P
45049,ENSG00000074660,SCARF1
45050,ENSG00000167705,RILP
45051,ENSG00000174231,PRPF8
45052,ENSG00000277597,AC130343.2
45053,ENSG00000185561,TLCD2
45054,ENSG00000186594,MIR22HG
45055,ENSG00000283824,MIR22
45056,ENSG00000167716,WDR81
45057,ENSG00000262791,AC130343.1
45058,ENSG00000167711,SERPINF2
45059,ENSG00000132386,SERPINF1
45060,ENSG00000186532,SMYD4
45061,ENSG00000132383,RPA1
45062,ENSG00000108958,AC130689.1
45063,ENSG00000185924,RTN4RL1
45064,ENSG00000262445,AC099684.2
45065,ENSG00000228133,AC099684.1
45066,ENSG00000262869,AC099684.3
45067,ENSG00000108963,DPH1
45068,ENSG00000262664,OVCA2
45069,ENSG00000262533,AC090617.3
45070,ENSG00000263050,AC090617.5
45071,ENSG00000267200,MIR132
45072,ENSG00000267195,MIR212
45073,ENSG00000177374,HIC1
45074,ENSG00000070366,SMG6
45075,ENSG00000280333,AC090617.9
45076,ENSG00000262810,AC090617.4
45077,ENSG00000279040,AC090617.6
45078,ENSG00000279562,AC090617.8
45079,ENSG00000279340,AC090617.7
45080,ENSG00000262402,MCUR1P1
45081,ENSG00000265777,RN7SL624P
45082,ENSG00000236838,AC090617.2
45083,ENSG00000236457,AC090617.1
45084,ENSG00000225084,AL450226.1
45085,ENSG00000278941,SMG6-IT1
45086,ENSG00000280242,AL450226.2
45087,ENSG00000167720,SRR
45088,ENSG00000262333,HNRNPA1P16
45089,ENSG00000167721,TSR1
45090,ENSG00000275084,SNORD91B
45091,ENSG00000212163,SNORD91A
45092,ENSG00000141258,SGSM2
45093,ENSG00000274758,AC006435.3
45094,ENSG00000263345,AC006435.2
45095,ENSG00000070444,MNT
45096,ENSG00000262456,AC006435.1
45097,ENSG00000127804,METTL16
45098,ENSG00000279872,AC006435.4
45099,ENSG00000280280,AC006435.5
45100,ENSG00000243049,RN7SL33P
45101,ENSG00000262953,EIF4A1P9
45102,ENSG00000007168,PAFAH1B1
45103,ENSG00000262480,SAMD11P1
45104,ENSG00000279432,AC015799.1
45105,ENSG00000239884,RN7SL608P
45106,ENSG00000272770,AC005696.2
45107,ENSG00000272911,AC005696.3
45108,ENSG00000132361,CLUH
45109,ENSG00000273606,MIR6776
45110,ENSG00000262050,AC005696.1
45111,ENSG00000277200,AC005696.4
45112,ENSG00000261963,CCDC92B
45113,ENSG00000221200,MIR1253
45114,ENSG00000272920,hsa-mir-1253
45115,ENSG00000132359,RAP1GAP2
45116,ENSG00000262884,AC015921.1
45117,ENSG00000262628,OR1D5
45118,ENSG00000184166,OR1D2
45119,ENSG00000142163,OR1E3
45120,ENSG00000183024,OR1G1
45121,ENSG00000261848,AC090282.1
45122,ENSG00000262085,OR1P1
45123,ENSG00000172150,OR1A2
45124,ENSG00000172146,OR1A1
45125,ENSG00000255095,OR1D4
45126,ENSG00000262106,OR1D3P
45127,ENSG00000221882,OR3A2
45128,ENSG00000180090,OR3A1
45129,ENSG00000180068,OR3A4P
45130,ENSG00000285760,AC087498.2
45131,ENSG00000267129,OR1AC1P
45132,ENSG00000180042,AC087498.1
45133,ENSG00000180016,OR1E1
45134,ENSG00000159961,OR3A3
45135,ENSG00000127780,OR1E2
45136,ENSG00000280268,AC025125.1
45137,ENSG00000141255,SPATA22
45138,ENSG00000108381,ASPA
45139,ENSG00000167723,TRPV3
45140,ENSG00000196689,TRPV1
45141,ENSG00000263338,AC027796.5
45142,ENSG00000262304,AC027796.3
45143,ENSG00000261916,AC027796.1
45144,ENSG00000197417,SHPK
45145,ENSG00000262248,AC027796.2
45146,ENSG00000040531,CTNS
45147,ENSG00000262903,AC027796.4
45148,ENSG00000213977,TAX1BP3
45149,ENSG00000257950,P2RX5-TAX1BP3
45150,ENSG00000240898,AC132942.1
45151,ENSG00000127774,EMC6
45152,ENSG00000083454,P2RX5
45153,ENSG00000083457,ITGAE
45154,ENSG00000262692,AC116914.2
45155,ENSG00000177602,HASPIN
45156,ENSG00000262358,AC116914.1
45157,ENSG00000074356,NCBP3
45158,ENSG00000004660,CAMKK1
45159,ENSG00000108405,P2RX1
45160,ENSG00000074370,ATP2A3
45161,ENSG00000263312,LINC01975
45162,ENSG00000074755,ZZEF1
45163,ENSG00000252456,RNA5SP434
45164,ENSG00000167740,CYB5D2
45165,ENSG00000185722,ANKFY1
45166,ENSG00000263165,AC087292.1
45167,ENSG00000251812,RF00019
45168,ENSG00000263219,RYKP1
45169,ENSG00000274363,AC087742.1
45170,ENSG00000132388,UBE2G1
45171,ENSG00000261868,MFSD1P1
45172,ENSG00000263882,RN7SL774P
45173,ENSG00000182557,SPNS3
45174,ENSG00000262823,AC127521.1
45175,ENSG00000229782,AC118754.1
45176,ENSG00000183018,SPNS2
45177,ENSG00000132382,MYBBP1A
45178,ENSG00000167741,GGT6
45179,ENSG00000262921,AC118754.2
45180,ENSG00000262519,TXNP4
45181,ENSG00000188176,SMTNL2
45182,ENSG00000261863,LINC01996
45183,ENSG00000222429,RNU6-955P
45184,ENSG00000161905,ALOX15
45185,ENSG00000141456,PELP1
45186,ENSG00000235085,AC091153.2
45187,ENSG00000244184,AC091153.3
45188,ENSG00000213939,AC091153.1
45189,ENSG00000141480,ARRB2
45190,ENSG00000161920,MED11
45191,ENSG00000261898,AC091153.4
45192,ENSG00000161921,CXCL16
45193,ENSG00000141497,ZMYND15
45194,ENSG00000142484,TM4SF5
45195,ENSG00000182853,VMO1
45196,ENSG00000280254,AC233723.2
45197,ENSG00000182327,GLTPD2
45198,ENSG00000142507,PSMB6
45199,ENSG00000262165,AC233723.1
45200,ENSG00000129219,PLD2
45201,ENSG00000141503,MINK1
45202,ENSG00000230201,ATP6V0CP1
45203,ENSG00000264113,RN7SL784P
45204,ENSG00000108556,CHRNE
45205,ENSG00000205710,C17orf107
45206,ENSG00000185245,GP1BA
45207,ENSG00000108528,SLC25A11
45208,ENSG00000108523,RNF167
45209,ENSG00000108518,PFN1
45210,ENSG00000108515,ENO3
45211,ENSG00000091640,SPAG7
45212,ENSG00000108509,CAMTA2
45213,ENSG00000262429,AC004771.4
45214,ENSG00000274300,MIR6864
45215,ENSG00000278517,MIR6865
45216,ENSG00000234203,AC004771.2
45217,ENSG00000262678,AC004771.5
45218,ENSG00000262227,AC004771.3
45219,ENSG00000196388,INCA1
45220,ENSG00000129250,KIF1C
45221,ENSG00000227495,AC004771.1
45222,ENSG00000132517,SLC52A1
45223,ENSG00000262495,AC012146.2
45224,ENSG00000262693,AC012146.3
45225,ENSG00000180787,ZFP3
45226,ENSG00000167840,ZNF232
45227,ENSG00000234327,AC012146.1
45228,ENSG00000129204,USP6
45229,ENSG00000262855,AC012146.4
45230,ENSG00000180626,ZNF594
45231,ENSG00000261879,AC087500.1
45232,ENSG00000161929,SCIMP
45233,ENSG00000263164,AC087500.2
45234,ENSG00000029725,RABEP1
45235,ENSG00000108559,NUP88
45236,ENSG00000263220,AC015727.1
45237,ENSG00000129197,RPAIN
45238,ENSG00000263272,AC004148.2
45239,ENSG00000108561,C1QBP
45240,ENSG00000005100,DHX33
45241,ENSG00000262099,AC004148.1
45242,ENSG00000072849,DERL2
45243,ENSG00000167842,MIS12
45244,ENSG00000091592,NLRP1
45245,ENSG00000282980,AC055839.1
45246,ENSG00000262961,AC006236.1
45247,ENSG00000284837,AC007846.1
45248,ENSG00000285471,AC007846.2
45249,ENSG00000179314,WSCD1
45250,ENSG00000262231,AC104770.1
45251,ENSG00000206618,RNU6-1264P
45252,ENSG00000262609,BTF3P14
45253,ENSG00000285593,AC055872.2
45254,ENSG00000129221,AIPL1
45255,ENSG00000262818,AC055872.1
45256,ENSG00000129195,PIMREG
45257,ENSG00000091622,PITPNM3
45258,ENSG00000274860,RF00017
45259,ENSG00000198920,KIAA0753
45260,ENSG00000200914,RNA5SP435
45261,ENSG00000282936,AC004706.3
45262,ENSG00000129235,TXNDC17
45263,ENSG00000108590,MED31
45264,ENSG00000256806,C17orf100
45265,ENSG00000261996,AC004706.1
45266,ENSG00000264468,MIR4520-1
45267,ENSG00000283301,MIR4520-2
45268,ENSG00000274114,ALOX15P1
45269,ENSG00000141485,SLC13A5
45270,ENSG00000262990,AC004706.2
45271,ENSG00000244283,RPL23AP73
45272,ENSG00000132530,XAF1
45273,ENSG00000279296,PRAL
45274,ENSG00000177294,FBXO39
45275,ENSG00000167858,TEKT1
45276,ENSG00000262943,ALOX12P2
45277,ENSG00000215067,ALOX12-AS1
45278,ENSG00000262503,AC027763.1
45279,ENSG00000263316,AC027763.2
45280,ENSG00000267047,AC040977.2
45281,ENSG00000262089,AC040977.1
45282,ENSG00000108839,ALOX12
45283,ENSG00000219200,RNASEK
45284,ENSG00000161939,RNASEK-C17orf49
45285,ENSG00000258315,C17orf49
45286,ENSG00000267532,MIR497HG
45287,ENSG00000284112,MIR195
45288,ENSG00000284027,MIR497
45289,ENSG00000161940,BCL6B
45290,ENSG00000174327,SLC16A13
45291,ENSG00000174326,SLC16A11
45292,ENSG00000262067,AC120057.1
45293,ENSG00000132514,CLEC10A
45294,ENSG00000161944,ASGR2
45295,ENSG00000213876,RPL7AP64
45296,ENSG00000141505,ASGR1
45297,ENSG00000132535,DLG4
45298,ENSG00000279812,AC120057.4
45299,ENSG00000072778,ACADVL
45300,ENSG00000199053,MIR324
45301,ENSG00000004975,DVL2
45302,ENSG00000040633,PHF23
45303,ENSG00000170296,GABARAP
45304,ENSG00000262526,AC120057.2
45305,ENSG00000279641,AC120057.3
45306,ENSG00000175826,CTDNEP1
45307,ENSG00000262302,AC003688.1
45308,ENSG00000170291,ELP5
45309,ENSG00000181885,CLDN7
45310,ENSG00000202251,RF00019
45311,ENSG00000181856,SLC2A4
45312,ENSG00000263342,AC003688.2
45313,ENSG00000006047,YBX2
45314,ENSG00000132507,EIF5A
45315,ENSG00000132522,GPS2
45316,ENSG00000261915,AC026954.2
45317,ENSG00000215041,NEURL4
45318,ENSG00000224647,AC026954.1
45319,ENSG00000072818,ACAP1
45320,ENSG00000213859,KCTD11
45321,ENSG00000263171,AC026954.3
45322,ENSG00000182896,TMEM95
45323,ENSG00000174292,TNK1
45324,ENSG00000187838,PLSCR3
45325,ENSG00000262481,TMEM256-PLSCR3
45326,ENSG00000205544,TMEM256
45327,ENSG00000169992,NLGN2
45328,ENSG00000262880,AC113189.2
45329,ENSG00000181323,SPEM1
45330,ENSG00000184560,SPEM2
45331,ENSG00000283439,SPEM3
45332,ENSG00000181284,TMEM102
45333,ENSG00000262624,AC113189.1
45334,ENSG00000161958,FGF11
45335,ENSG00000263301,AC113189.3
45336,ENSG00000272884,AC113189.4
45337,ENSG00000170175,CHRNB1
45338,ENSG00000174282,ZBTB4
45339,ENSG00000259224,SLC35G6
45340,ENSG00000181222,POLR2A
45341,ENSG00000201489,RF00019
45342,ENSG00000239697,TNFSF12
45343,ENSG00000248871,TNFSF12-TNFSF13
45344,ENSG00000276384,AC016876.3
45345,ENSG00000161955,TNFSF13
45346,ENSG00000161956,SENP3
45347,ENSG00000277957,SENP3-EIF4A1
45348,ENSG00000161960,EIF4A1
45349,ENSG00000264772,AC016876.2
45350,ENSG00000209582,SNORA48
45351,ENSG00000238917,SNORD10
45352,ENSG00000277985,SNORA67
45353,ENSG00000129226,CD68
45354,ENSG00000233223,AC016876.1
45355,ENSG00000129255,MPDU1
45356,ENSG00000129194,SOX15
45357,ENSG00000129245,FXR2
45358,ENSG00000129214,SHBG
45359,ENSG00000141504,SAT2
45360,ENSG00000129244,ATP1B2
45361,ENSG00000141510,TP53
45362,ENSG00000141499,WRAP53
45363,ENSG00000108947,EFNB3
45364,ENSG00000183914,DNAH2
45365,ENSG00000240480,RPL29P2
45366,ENSG00000132510,KDM6B
45367,ENSG00000167874,TMEM88
45368,ENSG00000183011,NAA38
45369,ENSG00000182224,CYB5D1
45370,ENSG00000280046,AC104581.4
45371,ENSG00000170004,CHD3
45372,ENSG00000252835,SCARNA21
45373,ENSG00000179859,RNF227
45374,ENSG00000170049,KCNAB3
45375,ENSG00000262730,AC104581.2
45376,ENSG00000170043,TRAPPC1
45377,ENSG00000170037,CNTROB
45378,ENSG00000262492,AC104581.1
45379,ENSG00000132518,GUCY2D
45380,ENSG00000279174,AC104581.3
45381,ENSG00000179593,ALOX15B
